id,name,artist_credit,platform,type,first_release_date_year
985748,"Symphonic Battles Scenes",2506835,Compilation,Album,1997
999128,"Classical Gold",1,Compilation,Album,2003
1029851,"Ballet Gala: Pas de deux",1418557,Compilation,Album,1992
1040953,"Ultimate Classical Chill Out",1,Compilation,Album,2006
1049401,"The Master Violinist",36114,Compilation,Album,2008
1054026,Nikita,624088,Mixtape/Street,Album,2010
1094300,"Marijuana Mixtape",1,Compilation,Album,NULL
1108417,"Pure Hip Hop",1,Compilation,Album,2011
1263045,"The Essential Midori",963935,Compilation,Album,2008
1343277,"Exotic Dances from the Opera",307469,Compilation,Album,NULL
1575911,"Ballet Masterpieces",1298824,Compilation,Album,2009
1601472,"TRILL BEATZ",1582662,DJ-mix,Album,2012
1650720,"Young & Flexin",969196,Mixtape/Street,Album,2013
1882746,"The Philadelphia Orchestra Recordings 1941-1942",2104755,Compilation,Album,2003
1988006,"The Chronicles",203152,Mixtape/Street,Album,NULL
310765,"Dance Passion: The Remix Album",1811,Remix,Album,1987
669970,"é­”æ³•å°‘å¥³ãƒªãƒªã‚«ãƒ«ãªã®ã¯ ã‚µã‚¦ãƒ³ãƒ‰ã‚¹ãƒ†ãƒ¼ã‚¸01",1255425,Spokenword,Other,2004
669979,"é­”æ³•å°‘å¥³ãƒªãƒªã‚«ãƒ«ãªã®ã¯ ã‚µã‚¦ãƒ³ãƒ‰ã‚¹ãƒ†ãƒ¼ã‚¸03",1255425,Spokenword,Other,2005
2129881,"Banger Rebellieren: Blograpz",1160590,Mixtape/Street,EP,2012
56609,"Karajan Festival",10239,Compilation,Album,1984
333548,"Classic FM Music for Babies 2005",1,Compilation,Album,2005
386757,"25 Classical Masterpieces",1,Compilation,Album,NULL
550072,"The Sound of the Pirates",1,Compilation,Album,2006
555804,"Karajan Forever: The Greatest Classical Hits",10239,Compilation,Album,2003
670088,"Manfred Symphony",1139442,Live,Album,2006
793365,"Symphony on the Green",1,Compilation,Album,1993
807409,"The Great Composers",122653,Compilation,Album,NULL
1003227,"2005-05-24: Verizon Wireless Theatre, Houston, TX, USA",347,Live,Album,NULL
1042154,"Aangenaam Klassiek 2003",1,Compilation,Album,2003
1156682,"Classical Soundtracks Collection: Great Movie Themes, Volume 1",1,Compilation,Album,2005
1390372,"The Best of the Classical Overtures",1259922,Compilation,Album,1994
1459309,"Best-Loved Classics, Volume 6",1298824,Compilation,Album,1997
1467537,"Classic 100 Concerto (Top 10)",1298824,Compilation,Album,2008
1541928,"Symphony no. 5 / Romeo and Juliet, Fantasyâ€Overture",2157772,Compilation,Album,2015
1712381,"Classical Essentials",1,Compilation,Album,1999
1799927,"Grosse Balletmusiken & Fantasien",1992648,Compilation,Album,1995
1863706,"Liebestraum: Romantic Piano Melodies",1,Compilation,Album,NULL
1876143,"In Paradisum: Spiritual Classical Music",1,Compilation,Album,2012
1886177,"Mravinsky Live: Le baiser de la fÃ©e / Francesca da Rimini",2109060,Compilation,Album,1993
2167282,"2009-08-17: Salzburg Festival 2009, Large Festival Hall, Salzburg, Austria",2478487,Live,Album,NULL
2258604,"Mes premiers grands classiques",1,Compilation,Album,2008
1167773,"FACT Mix 243: J Sweet & Alias",997642,Compilation,Album,2011
1167773,"FACT Mix 243: J Sweet & Alias",997642,DJ-mix,Album,2011
79028,"Your Hundred Best Tunes, Volume 1",1,Compilation,Album,1990
83476,"Air of Spring",1,Compilation,Album,1996
108807,"20 Classical Favorites",1,Compilation,Album,NULL
334070,"2005-03-23: William Saroyan Theatre, Fresno, CA, USA",347,Live,Album,NULL
419072,"2005-06-12: Southside Festival, Germany",347,Live,Album,NULL
458477,"Mad About the Classics",1,Compilation,Album,1993
505039,"Plug City (City on My Back)",160602,Mixtape/Street,Album,2006
619350,"Chi Town Classic, Volume 2",127482,Compilation,Album,2003
646199,"The Essential Classics",1,Compilation,Album,1991
731109,"Promo Only: Dance Radio, July 2008",1,Compilation,Album,2008
832588,"The Great Romantic Piano Classics",1,Compilation,Album,1986
837996,"Now That's What I Call Music! 51",1,Compilation,Album,2009
902809,"The 20th Century Maestros: Herbert von Karajan",1,Compilation,Album,NULL
975510,"Rendez-vous With Tschaikovsky",122653,Compilation,Album,1993
1011059,"Classic FM: Choice Tchaikovsky",122653,Compilation,Album,1997
1076414,"Jahrhundert Geiger, Volume 2: 20 groÃŸe Violin-Virtuosen",1,Compilation,Album,2008
1141768,"Tchaikovsky: Piano Trio / Rachmaninov: Trio Ã©lÃ©giaque no. 1",1460204,Compilation,Album,2002
1227319,"Klavier zum Kuscheln",1099696,Compilation,Album,2004
1287525,"The Great Classics",1033220,Compilation,Album,1989
1298957,"Yellow Lounge Vol. 3",1033220,Compilation,Album,2004
1328079,"Massive R&B: Spring 2010",1,Compilation,Album,2010
1510666,"Supreme Stereo Sound NÂº2: Maestoso Classic",1298824,Compilation,Album,2006
1712413,"Remixes & Covers",957186,Compilation,Album,2013
1753844,"La belleza encerrada en el Museo del Prado",1,Compilation,Album,2013
1878044,"100 Meisterwerke der klassischen Musik",1,Compilation,Album,2005
1943015,"The Last Recital",1628720,Live,Album,1995
1962375,"The Great Composers",1,Compilation,Album,NULL
2182013,"90s Rock",1,Compilation,Album,2017
2206363,"Greetings From Russia",1,Compilation,Album,1988
271734,Fingerlings,131047,Live,Album,2002
356252,"Fingerlings 2",131047,Live,Album,2004
555060,"Fingerlings 3",131047,Live,Album,2006
653195,"And I Love You So",49848,Compilation,Album,1988
1024155,"Fingerlings 4 (Gezelligheid Chicago)",131047,Live,Album,2010
237937,"The Encore Collection, Volume II",37740,Compilation,Album,NULL
305887,"Space Classics",1,Compilation,Album,NULL
539157,"In Classical Mood: Winter Landscapes",1,Compilation,Album,1998
562334,"100 Popular Classics, Volume Two",1,Compilation,Album,2005
627673,"Classical Chillout",1,Compilation,Album,2006
697310,"The History of Hip Hop 4",1,Compilation,Album,2006
723084,"1812 Overture / Marche Slave / Romeo & Juliet / Capriccio Italien",1279555,Compilation,Album,2000
795159,"Megahits 2009: Die Erste",1,Compilation,Album,2008
853397,"Bravo Black Hits, Volume 20",1,Compilation,Album,2009
856371,"Musique de l'arche",1,Compilation,Album,NULL
887008,"Live in Moscow",973547,Live,Album,1990
973473,"TrÃ©sors de l'OpÃ©ra",1,Compilation,Album,2001
1029818,"Complete Tone Poems",122653,Compilation,Album,1994
1163485,"JÃ³ias da mÃºsica, Volume 2",1,Compilation,Album,1994
1186329,"Davidoff Friendship Tour - The Millennium Edition",2150473,Compilation,Album,NULL
1326665,"The Abstract & The Dragon",1275861,Compilation,Album,2013
1326665,"The Abstract & The Dragon",1275861,Mixtape/Street,Album,2013
1503806,"My Beloved Father",1298824,Compilation,Album,1997
1834519,"Les Introuvables de Nicolai Gedda",238337,Compilation,Album,1995
1859398,"Grand Theft Auto IV Radio",1,Soundtrack,Album,2009
1988023,"Welcome to Compton 5",203152,Mixtape/Street,Album,NULL
2058001,Sinfoniekonzerte,2308389,Live,Album,2000
38086,"Greatest Hits",131,Compilation,Album,1995
334186,"The Hunchback of Notre Dame",85371,Soundtrack,Album,1996
336863,"Los matadores del gÃ©nero",1,Compilation,Album,2002
817419,"MÃ¡s Flow: Los Benjamins",813372,Compilation,Album,2006
147085,"The Real MacColl",6343,Compilation,Album,1993
888367,"Wild Signs of the Endtimes",152880,Compilation,Album,2009
1198748,"FTL: Original Soundtrack",1052231,Soundtrack,Album,2012
1363042,"FTL: Advanced Edition Soundtrack",1052231,Soundtrack,Album,2014
1382294,"Soma Records: 20 Years",1298824,DJ-mix,Album,2011
1691564,"Guild Wars 2: Heart of Thorns Original Soundtrack",1951132,Soundtrack,Album,2015
1708565,"Mini Cycle/Yoshino Tamago/Yonos Bigfoot",3214,Live,EP,2004
1768202,"Battletoads Original Soundtrack",179585,Soundtrack,Album,2015
2133388,"Jazz manouche: Best Of",1,Compilation,Album,2010
169185,"Dub Infusions: 1989-1999",1,Compilation,Album,2002
200087,"More Dub Infusions",1,Compilation,Album,2002
291856,"The Definitive Ambient Collection, Volume 2",4428,Compilation,Album,1994
327253,"Rio Baile Funk: Favela Booty Beats",1,Compilation,Album,2004
505972,"Assault & Battery",1003964,Compilation,Album,2005
618076,"Missing You",38843,Remix,Single,2000
628465,"Rio Baile Funk: More Favela Booty Beats",1,Compilation,Album,2006
878184,One+One,635833,Compilation,Album,2007
878184,One+One,635833,DJ-mix,Album,2007
928156,"Daniel Haaksman Presents: Funk Mundial",1,Compilation,Album,2009
521636,"ÐšÐ˜ÐÐžÐ¿Ñ€Ð¾Ð±Ñ‹: Tribute Ð’Ð¸ÐºÑ‚Ð¾Ñ€ Ð¦Ð¾Ð¹",1,Compilation,Album,2000
806192,"ÐšÐ˜ÐÐžÐ¿Ñ€Ð¾Ð±Ñ‹: Tribute Ð’Ð¸ÐºÑ‚Ð¾Ñ€ Ð¦Ð¾Ð¹: Gold",1,Compilation,Album,2001
1390423,"Die Welt ist Klang: A Tribute to Pete Namlook",1298824,Compilation,Album,2013
200179,"1994-04-19: Familiar Sting: Seattle, WA, USA",347,Live,Album,NULL
208317,"Fragility V2.0 Tour",347,Live,Album,NULL
352471,"Best of the Classics",1,Compilation,Album,NULL
383306,"The Time-Life Library of Classical Favorites: Orchestral Blockbusters",1,Compilation,Album,1993
454343,"Hurricane Relief: Come Together Now",1,Compilation,Album,2005
500611,"ClÃ¡sicos de Siempre",266317,Compilation,Album,NULL
764077,"Dies Bildnis ist bezaubernd schÃ¶n",413630,Compilation,Album,1995
770055,"Russian opera arias and songs (bass: Boris Christoff)",1,Compilation,Album,1992
804646,"The Girls",1,Compilation,Album,2008
945481,"The 50 Greatest Pieces of Classical Music",71102,Compilation,Album,2009
1042795,"Classic Gala",1,Compilation,Album,NULL
1046045,"The Great EMI Recordings",125789,Compilation,Album,2010
1102385,"Les Grands Classiques d'Edgar : La Musique romantique",1,Compilation,Album,2009
1218690,"Ballet Egyptien / Nutcracker Suite etc.",2121593,Compilation,Album,1981
1252058,"Symphony no. 4",1141453,Live,Album,2006
1258756,"Devil in a Blue Dress",262731,Compilation,Album,2012
1267731,"Top 100 Favourite Classical Chillout Tunes",1,Compilation,Album,2011
1330707,"Cello-TrÃ¤ume: Romantische KlÃ¤nge zum Verlieben",112872,Compilation,Album,2009
1354517,"Power Classics! Volume 2",1223975,Compilation,Album,1994
1530925,"The Heifetz Collection, Volume 1: The Acoustic Recordings 1917 - 1924",1489851,Compilation,Album,1994
1536604,"Your Hundred Best Tunes: The Nationâ€™s Favourite Classical Music",1298824,Compilation,Album,2003
1559523,"A Room With a View (and Other Films Featuring Classical Music)",1298824,Compilation,Album,1998
1679615,"Complete Recordings on Deutsche Grammophon",21473,Compilation,Album,2016
1856011,""1812" Overture / Polovtsian Dances / Romeo and Juliet / Russian Eaaster Overture / Night on Bald Mountain",1165480,Compilation,Album,2008
2054361,"Classical Collection",555814,Compilation,Album,2001
2238077,"HitDisc 060A",1,Compilation,Album,1994
218765,"The Very Best of the Classic Experience",1,Compilation,Album,1999
225303,"Get That Money & Run, Part 2 (Mixed by DJ Big Mike)",1,Compilation,Album,NULL
463056,"The College Dropout Mixtape",127482,Mixtape/Street,Album,2003
560788,"Promo Only: Modern Rock Radio, January 2006",1,Compilation,Album,2005
583687,"Traumklassik JubilÃ¤umsedition",1,Compilation,Album,NULL
594023,"The No. 1 Tchaikovsky Album",122653,Compilation,Album,2007
655219,"Year 33",464298,Remix,Album,2007
698624,"Now Thatâ€™s What I Call Music! 69",1,Compilation,Album,2008
705667,"Promo Only: Urban Radio, April 2008",1,Compilation,Album,2008
814870,"Kuschelklassik 4",1,Compilation,Album,1999
895821,"Chill Classics",1,Compilation,Album,2003
920808,"Promo Only: Mainstream Radio, January 2010",1,Compilation,Album,2009
1028158,"Promo Only: Urban Club, January 2008",1,Compilation,Album,2007
1039995,"The Romantic Violin, Volume 2: Famous Encores",985299,Compilation,Album,1973
1046411,"DvoÅ™Ã¡k: Cello Concerto / Tchaikovsky: Variations on a Rococo Theme",2118190,Compilation,Album,1987
1120681,"Grandmaster R'n'B, Volume 5",1,Compilation,Album,NULL
1176377,"Milestones: 30 Years of Chandos",1,Compilation,Album,2009
1314024,"Les incontournables Classiques",1,Compilation,Album,1997
1501839,"The Best of Donau 3",1298824,Compilation,Album,1993
1633629,"Complete Concerto Recordings",1721113,Compilation,Album,2015
1713822,"The Decca Sound: Dutoit / MontrÃ©al",1735258,Compilation,Album,2016
1877247,"Now That's What I Call Music! 53",1,Compilation,Album,2009
1999882,"A Child's Introduction to Classical Music",1,Compilation,Album,1999
2009214,"100 Greatest Classics, Series 2 Part 8",2258697,Compilation,Album,NULL
2231204,"Promo Only: Urban Radio, September 2004",1,Compilation,Album,2004
139181,"Hedwig and the Angry Inch",214189,Soundtrack,Album,1999
544364,"Det bÃ¤sta: 1983â€“2002",148766,Compilation,Album,2002
1048189,"Sound of Noise",1,Soundtrack,Album,2010
1791404,SÃ¶karna,1,Soundtrack,Album,1993
805316,"Pure Pacha",1,Compilation,Album,2008
979035,"The Sound of Bassline 2",1996352,Compilation,Album,2009
979035,"The Sound of Bassline 2",1996352,DJ-mix,Album,2009
92721,"Highlights From Tchaikovsky's the Nutcracker & Other Children's Favorites",2481931,Compilation,Album,1998
973550,"Classics for 'Winter'",1,Compilation,Album,NULL
1015656,"Dream Melodies, Volume 8: Ballet Music",1,Compilation,Album,1992
1061095,"Russian Miniatures",1697874,Compilation,Album,2003
1100514,Discoveries,481187,Compilation,Album,2009
1145037,"Conducts Orchestral Favourites 2",10239,Compilation,Album,1996
1155308,"Sur la route de vos vacances",1,Compilation,Album,2011
1193240,"World's Greatest Melodies",1,Compilation,Album,1988
1226144,"Classic Dreams, Folge 6",1092748,Compilation,Album,NULL
1272978,"le lac des cygnes",122653,Audiobook,Album,NULL
1672254,"100 Fiedler Favorites",958911,Compilation,Album,1994
1716300,"Symphonies 1-6 / Manfred",1741879,Compilation,Album,2001
1769491,"50 Classical Masterworks",1,Compilation,Album,2016
1817399,"Concert Romantique NÂ° 2",2335871,Compilation,Album,1980
1835693,"Le cinÃ©ma de Bach Ã  Wagner : les inoubliables",1,Soundtrack,Album,2007
2020442,"The Pianist",37740,Compilation,Album,2018
41939,"Classic Meditation, Volume II",1,Compilation,Album,NULL
115231,"The Ultimate Collection of Classical, Ballet & Opera",1,Compilation,Album,1992
264487,"Unforgettable Classics: Cello",1,Compilation,Album,1995
379893,"The Lost Tapes",127482,Mixtape/Street,Album,2009
481978,"Skateboards and Blazers",1,Mixtape/Street,Album,2005
576563,"A Little Night Music",1,Compilation,Album,1989
634965,"The Hit List 17",998267,Compilation,Album,NULL
634965,"The Hit List 17",998267,Mixtape/Street,Album,NULL
689639,"Classic FM: As Heard on TV",1,Compilation,Album,2007
841088,"Classical Passion",1,Compilation,Album,NULL
847918,"1990-03-10: By Bizarre Hands: Citi Club, Boston, MA, USA",347,Live,Album,NULL
983311,"Chamber Music",1,Compilation,Album,2003
1025859,"TrÃ©sors du cinÃ©ma",1,Compilation,Album,1999
1116676,"The Don Divas",1392445,Mixtape/Street,Album,2009
1166016,"Telarc Sampler, Volume 4",1,Compilation,Album,1987
1213380,"The 99 Most Essential Classical Pieces for Your Mind",1,Compilation,Album,2010
1217445,"An Evening with the Amadeus Quartet",402519,Compilation,Album,1981
1269436,"Greatest Hits",262731,Compilation,Album,2013
1491901,"Romantic Classic, Volume 6",1298824,Compilation,Album,1994
1503915,"Art of Seiji Ozawa",1448059,Compilation,Album,2013
1566544,"My Name Is My Name Vol. 1",1298824,Mixtape/Street,Album,2015
1606094,"Still Ya Pusha",318723,Mixtape/Street,Album,2013
1630263,"Pogorelich Complete Recordings",350368,Compilation,Album,2015
1630542,1960s,1274048,Compilation,Album,2012
1752474,"Liebestraum (Love Dreams)",1,Compilation,Album,NULL
1769098,"Rendezvous of Angels: The Concert Collection",1,Compilation,Album,2003
1862146,"Piano Trios by Haydn, Mozart, Beethoven, Tchaikovsky, Shostakovich, Schumann, Saint-SaÃ«ns, Borodin / Piano Quartet by FaurÃ© / Horn Trio by Brahms",2077520,Compilation,Album,2008
1943753,"Les plus belles berceuses pour les tout petits",1,Compilation,Album,2003
2012366,"Gloria / Magnificat",1423304,Compilation,Album,2000
2049972,"Marce & Danze",1236579,Compilation,Album,2008
2253342,"American Boy (Brooks Remix)",168541,Remix,Single,2019
58398,"Tous les matins du monde",1,Soundtrack,Album,1991
2026890,"50 Years: Where Do You Come From? Where Do You Go?",57212,Compilation,Album,2009
122903,"Classics for Children",1,Compilation,Album,1999
185452,"Victoria Rowell Presents the Power of Classical Music",138187,Compilation,Other,1999
340752,"Uborka Mix CD",1,Compilation,Album,2004
343395,"The Supreme",36114,Compilation,Album,2000
442093,"Pure Classics",1,Compilation,Album,NULL
644581,"Drive Time: Autobahn",1,Compilation,Album,2005
648926,"50 Classics for the Quiet Times",1,Compilation,Album,2000
711248,"Ballett-Festival: NuÃŸknacker/CoppÃ©lia",1,Compilation,Album,1974
799950,"2008-12-07: Lights Over Portland: Rose Garden Arena, Portland, OR, USA",347,Live,Album,2009
832191,"All Auto-Tune All the Time",87995,Compilation,Album,2009
832881,"Timeless Piano Favorites: Great Piano Masterpieces",1,Compilation,Album,1998
906888,Ultra.2010,1,Compilation,Album,2009
927721,"Great Conductors of the 20th Century: Sir Thomas Beecham",400212,Compilation,Album,2003
1027709,"2000-06-30: Werchter Festival, Werchter, Belgium",347,Live,Album,NULL
1044270,"Violin Concertos",964079,Live,Album,1998
1200140,"The Guitar Book 4",1060655,Compilation,Album,2008
1239051,"Remixed By",596959,Remix,Album,NULL
1571519,Valse,973250,Compilation,Album,1995
1613573,"80th Birthday Recital from Carnegie Hall, Volume 2",842170,Live,Album,1992
1663369,"Classic CD, Volume 80: Music For Young People",1,Compilation,Album,1996
1752405,"SphÃ¤ren: Beyond Reality",1,Compilation,Album,NULL
1780659,"Valentine Classics",1,Compilation,Album,1997
2066931,"Sonntagskonzert, Vol. II",1,Compilation,Album,NULL
2085805,"Les Must Sampler, Volume 9",1,Compilation,Album,2006
316067,"Jacob's Ladder",4376,Soundtrack,Album,1990
