id,release,format,artist_credit,release_group,language
2169917,2022856,CD,2061521,496742,English
2170082,2022999,CD,7639,1850199,English
2170177,2023091,CD,2061785,1850541,English
2170467,2023350,CD,2062490,1850749,German
2170602,2023468,CD,846708,1850829,English
2170933,2023742,CD,2062378,1851038,English
2171099,2023887,CD,2062469,762605,English
2171137,2023921,CD,162611,509914,Russian
2171188,2023968,CD,162611,345447,Russian
2171573,2024331,CD,1,1851499,"[Multiple languages]"
2171574,2024331,CD,1,1851499,"[Multiple languages]"
2171575,2024331,CD,1,1851499,"[Multiple languages]"
2171576,2024331,CD,1,1851499,"[Multiple languages]"
2171627,355397,"12" Vinyl",3544,6468,English
2171630,355400,"12" Vinyl",3544,6468,English
2171632,397263,"12" Vinyl",3544,6468,English
2171633,397263,"12" Vinyl",3544,6468,English
2171799,2024536,CD,1,1851630,English
2171993,2024715,CD,1,1851777,English
2172001,2024721,CD,51446,1851782,English
2172037,2024752,CD,2063010,1851810,English
2173040,2025439,CD,2063626,1852337,French
2173241,1962427,CD,1430487,1803199,"[Multiple languages]"
2173260,1962427,CD,1430487,1803199,"[Multiple languages]"
2173266,1962427,CD,1430487,1803199,"[Multiple languages]"
2173293,2025660,"Hybrid SACD",2063857,1852533,English
2173326,2025692,CD,12077,87979,English
2173373,2025735,"Digital Media",519,61656,English
2173458,1962427,CD,1430487,1803199,"[Multiple languages]"
2173459,1962427,CD,1430487,1803199,"[Multiple languages]"
2173846,2026140,CD,2076939,1852918,English
2173941,2026220,CD,42071,67743,English
2174018,2026294,CD,2064520,1853038,"[Multiple languages]"
2174019,2026294,CD,2064520,1853038,"[Multiple languages]"
2174023,2026298,CD,2064488,1853026,French
2174024,2026298,CD,2064488,1853026,French
2174087,571561,"10" Shellac",157086,863215,English
2174088,571561,"10" Shellac",157086,863215,English
2174192,1962427,CD,1430487,1803199,"[Multiple languages]"
2174193,1962427,CD,1430487,1803199,"[Multiple languages]"
2174317,2026532,CD,2107063,1853222,Japanese
2174374,2026586,CD,2066292,1853267,"[Multiple languages]"
2174409,2026586,CD,2066292,1853267,"[Multiple languages]"
2174410,2026586,CD,2066292,1853267,"[Multiple languages]"
2174411,2026586,CD,2066292,1853267,"[Multiple languages]"
2174477,1962427,CD,1430487,1803199,"[Multiple languages]"
2174478,1962427,CD,1430487,1803199,"[Multiple languages]"
2174480,1962427,CD,1430487,1803199,"[Multiple languages]"
2174494,1962427,CD,1430487,1803199,"[Multiple languages]"
2174495,1962427,CD,1430487,1803199,"[Multiple languages]"
2174506,2026700,CD,50270,219518,English
2175062,2027171,"12" Vinyl",1148275,1853704,English
2175131,2027234,CD,1,1853758,"[Multiple languages]"
2175685,2027697,CD,2066225,1854135,Latin
2175686,2027697,CD,2066225,1854135,Latin
2176239,2028142,CD,1,857820,"[Multiple languages]"
2176240,2028142,CD,1,857820,"[Multiple languages]"
2176241,2028142,CD,1,857820,"[Multiple languages]"
2176242,2028142,CD,1,857820,"[Multiple languages]"
2176243,2028142,CD,1,857820,"[Multiple languages]"
2176523,2028347,CD,163,53500,English
2176650,1962427,CD,1430487,1803199,"[Multiple languages]"
2177349,2028973,CD,844857,1034710,English
2177350,2028973,CD,844857,1034710,English
2177409,2029022,CD,1288235,1855253,Italian
2177420,879921,CD,1644247,53842,English
2177772,2029329,"Digital Media",1,1855511,English
2177843,2029390,CD,1391734,1855563,German
2178020,1962427,CD,1430487,1803199,"[Multiple languages]"
2178021,1962427,CD,1430487,1803199,"[Multiple languages]"
2178024,1962427,CD,1430487,1803199,"[Multiple languages]"
2178242,2029722,CD,1648857,1855832,English
2178243,2029722,CD,1648857,1855832,English
2178244,2029722,CD,1648857,1855832,English
2178245,2029722,CD,1648857,1855832,English
2178246,2029722,CD,1648857,1855832,English
2178247,2029722,CD,1648857,1855832,English
2178248,2029722,CD,1648857,1855832,English
2178249,2029722,CD,1648857,1855832,English
2178250,2029722,CD,1648857,1855832,English
2178251,2029722,CD,1648857,1855832,English
2178252,2029722,CD,1648857,1855832,English
2178253,2029722,CD,1648857,1855832,English
2178462,1962427,CD,1430487,1803199,"[Multiple languages]"
2178531,2029946,CD,1165480,1856011,German
2178662,2030066,"Digital Media",869503,1856115,English
2178808,1720220,CD,1036158,142095,English
2178941,2030297,CD,1629,177775,English
2179097,2030435,CD,1,1827979,English
2179252,2030559,CD,2069265,1856535,English
2179266,2030571,CD,2086855,1832415,English
2179337,2030626,CD,1,1856590,"[Multiple languages]"
2179338,2030626,CD,1,1856590,"[Multiple languages]"
2179339,2030626,CD,1,1856590,"[Multiple languages]"
2179340,2030626,CD,1,1856590,"[Multiple languages]"
2179341,2030626,CD,1,1856590,"[Multiple languages]"
2179342,2030626,CD,1,1856590,"[Multiple languages]"
2179343,2030626,CD,1,1856590,"[Multiple languages]"
2179344,2030626,CD,1,1856590,"[Multiple languages]"
2179345,2030626,CD,1,1856590,"[Multiple languages]"
2179346,2030626,CD,1,1856590,"[Multiple languages]"
2179365,1962427,CD,1430487,1803199,"[Multiple languages]"
2179425,431041,CD,2069442,748832,English
2179855,2031046,CD,1757,1856571,English
2179856,2031046,CD,1757,1856571,English
2179857,2031046,Blu-ray,1757,1856571,English
2179923,2031107,CD,93203,1856997,Dutch
2179993,2031165,CD,1,1857035,English
2180043,2031208,"Digital Media",50761,1857071,English
2180223,2031349,CD,2070264,1857183,English
2180613,2031660,CD,1051,1857192,English
2180645,2031681,CD,318914,1857463,English
2180704,2031735,CD,2070829,1857505,Norwegian
2180877,2031867,"12" Vinyl",11935,50885,English
2181184,2032118,CD,14540,1857798,German
2181185,2032118,CD,14540,1857798,German
2181186,2032118,CD,14540,1857798,German
2181187,2032118,CD,14540,1857798,German
2181188,2032118,CD,14540,1857798,German
2181189,2032118,CD,14540,1857798,German
2181190,2032118,CD,14540,1857798,German
2181191,2032118,CD,14540,1857798,German
2181192,2032118,CD,14540,1857798,German
2181193,2032118,CD,14540,1857798,German
2181194,2032118,CD,14540,1857798,German
2181195,2032118,CD,14540,1857798,German
2181196,2032118,CD,14540,1857798,German
2181197,2032118,CD,14540,1857798,German
2181198,2032118,CD,14540,1857798,German
2181199,2032118,DVD-Video,14540,1857798,German
2181789,2032619,CD,1,1858189,English
2182193,2032967,CD,1,1858423,English
2182215,1962427,CD,1430487,1803199,"[Multiple languages]"
2182216,1962427,CD,1430487,1803199,"[Multiple languages]"
2182235,1962427,CD,1430487,1803199,"[Multiple languages]"
2182237,1962427,CD,1430487,1803199,"[Multiple languages]"
2182238,1962427,CD,1430487,1803199,"[Multiple languages]"
2182984,2033656,CD,199966,136928,Spanish
2183166,2033816,CD,2073451,1859137,English
2183518,2034127,CD,122653,18407,English
2184128,2034656,CD,2074423,1859804,English
2184442,2034915,CD,2074665,1860031,Spanish
2184452,2034925,HDCD,1528,1856454,English
2184454,2034925,HDCD,1528,1856454,English
2184455,2034925,HDCD,1528,1856454,English
2184624,2035088,CD,22302,1860182,English
2184652,2035116,CD,924,1860208,English
2184906,2035335,CD,1,1827979,English
2185414,2035761,CD,14911,1860714,English
2185502,2035844,CD,196978,1282019,English
2185884,2036175,CD,1,1860986,English
2186111,2036361,"Hybrid SACD",2076272,1861178,"[Multiple languages]"
2186184,2036420,CD,2076289,1861197,English
2186391,2036596,CD,1,1861368,"[Multiple languages]"
2186502,2036696,CD,347,818970,English
2186557,2036749,CD,347,651879,English
2186583,2036772,CD,347,563220,English
2186793,2036947,"Enhanced CD",1,1861666,English
2187071,2037201,CD,1383286,1861899,Javanese
2187089,2037218,CD,1154406,1861910,English
2187091,2037220,CD,1383286,1861914,Javanese
2187122,2037250,CD,1,1703882,"[Multiple languages]"
2187403,2037494,CD,2077520,1862146,English
2187404,2037494,CD,2077520,1862146,English
2187405,2037494,CD,2077520,1862146,English
2187406,2037494,CD,2077520,1862146,English
2187407,2037494,CD,2077520,1862146,English
2187638,2037695,CD,2077731,1862283,English
2187781,2035761,DVD-Video,14911,1860714,English
2187836,2037874,CD,1,1040548,"[Multiple languages]"
2187837,2037874,CD,1,1040548,"[Multiple languages]"
2187838,2037874,CD,1,1040548,"[Multiple languages]"
2187839,2037874,CD,1,1040548,"[Multiple languages]"
2187840,2037874,CD,1,1040548,"[Multiple languages]"
2187841,2037874,CD,1,1040548,"[Multiple languages]"
2187842,2037874,CD,1,1040548,"[Multiple languages]"
2187843,2037874,CD,1,1040548,"[Multiple languages]"
2187844,2037874,CD,1,1040548,"[Multiple languages]"
2187845,2037874,CD,1,1040548,"[Multiple languages]"
2187846,2037874,CD,1,1040548,"[Multiple languages]"
2187847,2037874,CD,1,1040548,"[Multiple languages]"
2187848,2037874,CD,1,1040548,"[Multiple languages]"
2187849,2037874,CD,1,1040548,"[Multiple languages]"
2187850,2037874,CD,1,1040548,"[Multiple languages]"
2187851,2037874,CD,1,1040548,"[Multiple languages]"
2187852,2037874,CD,1,1040548,"[Multiple languages]"
2187853,2037874,CD,1,1040548,"[Multiple languages]"
2187854,2037874,CD,1,1040548,"[Multiple languages]"
2187855,2037874,CD,1,1040548,"[Multiple languages]"
2187856,2037874,CD,1,1040548,"[Multiple languages]"
2187857,2037874,CD,1,1040548,"[Multiple languages]"
2187858,2037874,CD,1,1040548,"[Multiple languages]"
2187859,2037874,CD,1,1040548,"[Multiple languages]"
2187860,2037874,CD,1,1040548,"[Multiple languages]"
2187861,2037874,CD,1,1040548,"[Multiple languages]"
2187862,2037874,CD,1,1040548,"[Multiple languages]"
2187863,2037874,CD,1,1040548,"[Multiple languages]"
2187864,2037874,CD,1,1040548,"[Multiple languages]"
2187865,2037874,CD,1,1040548,"[Multiple languages]"
2187866,2037874,CD,1,1040548,"[Multiple languages]"
2187867,2037874,CD,1,1040548,"[Multiple languages]"
2187868,2037874,CD,1,1040548,"[Multiple languages]"
2187869,2037874,CD,1,1040548,"[Multiple languages]"
2187870,2037874,CD,1,1040548,"[Multiple languages]"
2187871,2037874,CD,1,1040548,"[Multiple languages]"
2187872,2037874,CD,1,1040548,"[Multiple languages]"
2187873,2037874,CD,1,1040548,"[Multiple languages]"
2187874,2037874,CD,1,1040548,"[Multiple languages]"
2187875,2037874,CD,1,1040548,"[Multiple languages]"
2187876,2037874,CD,1,1040548,"[Multiple languages]"
2187877,2037874,CD,1,1040548,"[Multiple languages]"
2187878,2037874,CD,1,1040548,"[Multiple languages]"
2187879,2037874,CD,1,1040548,"[Multiple languages]"
2187880,2037874,CD,1,1040548,"[Multiple languages]"
2187881,2037874,CD,1,1040548,"[Multiple languages]"
2187882,2037874,CD,1,1040548,"[Multiple languages]"
2187883,2037874,CD,1,1040548,"[Multiple languages]"
2187884,2037874,CD,1,1040548,"[Multiple languages]"
2187885,2037874,CD,1,1040548,"[Multiple languages]"
2187886,2037874,CD,1,1040548,"[Multiple languages]"
2187887,2037874,CD,1,1040548,"[Multiple languages]"
2187888,2037874,CD,1,1040548,"[Multiple languages]"
2187889,2037874,CD,1,1040548,"[Multiple languages]"
2187890,2037874,CD,1,1040548,"[Multiple languages]"
2187891,2037874,CD,1,1040548,"[Multiple languages]"
2187892,2037874,CD,1,1040548,"[Multiple languages]"
2187893,2037874,CD,1,1040548,"[Multiple languages]"
2187894,2037874,CD,1,1040548,"[Multiple languages]"
2187895,2037874,CD,1,1040548,"[Multiple languages]"
2188650,2038565,CD,2084046,1862977,"[Multiple languages]"
2188651,2038565,CD,2084046,1862977,"[Multiple languages]"
2189651,2039426,CD,1049023,929747,English
2189652,2039426,CD,1049023,929747,English
2189724,2039493,CD,1,1863706,"[Multiple languages]"
2189859,2039607,"Digital Media",50761,1863797,English
2190327,2040003,CD,150220,1864105,English
2190427,2040084,CD,855665,1864123,"[Multiple languages]"
2190428,2040084,CD,855665,1864123,"[Multiple languages]"
2190429,2040084,CD,855665,1864123,"[Multiple languages]"
2190430,2040084,CD,855665,1864123,"[Multiple languages]"
2190582,2040220,CD,49627,776143,English
2190583,2040220,CD,49627,776143,English
2190584,2040220,DVD-Video,49627,776143,English
2190590,2040226,CD,2088599,1864276,English
2190819,2040411,CD,2080806,1864421,"[Multiple languages]"
2190900,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190901,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190902,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190903,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190904,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190905,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190906,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190907,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190908,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190909,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190910,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190911,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190912,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190913,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190914,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190915,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190916,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190917,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190918,2040488,"Digital Media",1,1859398,"[Multiple languages]"
2190951,2040513,"12" Vinyl",2257,27262,English
2191067,2039493,CD,1,1863706,"[Multiple languages]"
2191103,2040637,CD,1,1864599,English
2191104,2040637,CD,1,1864599,English
2191105,2040637,CD,1,1864599,English
2191277,2040796,CD,2007,1836121,English
2191658,2041118,"Digital Media",50761,1864989,English
2191691,2041132,"Digital Media",93,1691293,English
2191692,2041132,"Digital Media",93,1691293,English
2191915,2041317,CD,2081791,1865160,French
2192115,2041489,CD,2082066,1865291,"[Multiple languages]"
2192116,2041489,CD,2082066,1865291,"[Multiple languages]"
2192117,2041489,CD,2082066,1865291,"[Multiple languages]"
2192296,2041621,"Digital Media",318723,1865408,English
2192311,2041636,"Digital Media",50761,1865420,English
2192352,2041672,"Hybrid SACD",131,53213,English
2192447,2041729,CD,1,1369808,English
2192768,2042003,CD,1,1801104,"[Multiple languages]"
2192769,2042003,CD,1,1801104,"[Multiple languages]"
2192770,2042003,CD,1,1801104,"[Multiple languages]"
2192771,2042003,CD,1,1801104,"[Multiple languages]"
2192772,2042003,CD,1,1801104,"[Multiple languages]"
2192773,2042003,CD,1,1801104,"[Multiple languages]"
2192774,2042003,CD,1,1801104,"[Multiple languages]"
2192775,2042003,CD,1,1801104,"[Multiple languages]"
2192776,2042003,CD,1,1801104,"[Multiple languages]"
2192777,2042003,CD,1,1801104,"[Multiple languages]"
2192857,2042052,CD,1,1865759,English
2193056,859031,CD,1,1040940,English
2193513,2042597,CD,1300005,1754533,English
2193569,2042650,CD,43345,147854,English
2193787,2042852,CD,187,1855544,English
2193821,2042884,CD,48735,1406045,English
2193990,2043033,"Digital Media",1391734,1855563,German
2194161,2043173,CD,2084267,1866730,English
2194382,2043380,CD,1,1866911,English
2194593,2043554,CD,85634,1865324,English
2194765,2043680,CD,148811,1867140,English
2194933,2043830,"12" Vinyl",2084991,1588118,English
2194972,2043866,"12" Vinyl",2085036,1209058,English
2194977,2043870,"12" Vinyl",1567765,1209058,English
2195170,2044034,"12" Vinyl",1218,104895,English
2195202,1724034,"Hybrid SACD (SACD layer)",191,1019953,English
2195605,2044436,CD,1943690,492279,"[Multiple languages]"
2195724,2044537,CD,2085660,1867840,English
2195872,2044657,CD,1,1867937,English
2195873,2044657,CD,1,1867937,English
2195874,2044657,CD,1,1867937,English
2195875,2044657,CD,1,1867937,English
2195876,2044657,CD,1,1867937,English
2195877,2044657,CD,1,1867937,English
2195878,2044657,CD,1,1867937,English
2195879,2044657,CD,1,1867937,English
2195880,2044657,CD,1,1867937,English
2195881,2044657,CD,1,1867937,English
2195882,2044657,CD,1,1867937,English
2195883,2044657,CD,1,1867937,English
2195884,2044657,CD,1,1867937,English
2195885,2044657,CD,1,1867937,English
2195886,2044657,CD,1,1867937,English
2195887,2044657,CD,1,1867937,English
2195888,2044657,CD,1,1867937,English
2195889,2044657,CD,1,1867937,English
2195890,2044657,CD,1,1867937,English
2195891,2044657,CD,1,1867937,English
2195892,2044657,CD,1,1867937,English
2195893,2044657,CD,1,1867937,English
2195894,2044657,CD,1,1867937,English
2195895,2044657,CD,1,1867937,English
2195896,2044657,CD,1,1867937,English
2195897,2044657,CD,1,1867937,English
2195898,2044657,CD,1,1867937,English
2195899,2044657,CD,1,1867937,English
2195900,2044657,CD,1,1867937,English
2195901,2044657,CD,1,1867937,English
2196005,2044751,CD,30174,1868025,English
2196034,2044776,"Digital Media",1618254,1868048,English
2196367,2045056,CD,1,856321,Norwegian
2196368,2045056,CD,1,856321,Norwegian
2196369,2045056,CD,1,856321,Norwegian
2197423,2045992,CD,2087479,1869027,English
2197572,2046122,"12" Vinyl",2087634,1869126,English
2197726,2046261,CD,1341478,942637,English
2198440,2046822,CD,820592,1869694,Czech
2198539,2046905,CD,105725,1869754,English
2198650,773247,DVD-Video,1,1019918,English
2198652,2047002,CD,38752,1869826,English
2198694,2047039,CD,31096,89488,English
2198702,2047047,Cassette,32580,238675,English
2198805,2047141,CD,347,1830214,English
2198833,2047169,CD,2088608,1869954,English
2198834,2047169,CD,2088608,1869954,English
